INSERT,1127165080,74de0709deb6c40b1fce77256d9cc1cce9054483,// TODO: Deep-copy this!,code_comment,code|design-debt
INSERT,1127165080,74de0709deb6c40b1fce77256d9cc1cce9054483,// TODO: Deep-copy configs.,code_comment,code|design-debt
INSERT,1127485388,24a108a674209394edd8b1ef32c36439ef226eb8,// this is a little hackish,code_comment,code|design-debt
DELETE,1127111404,f91b54b41c0f3fd8c652087f9ada623fd5a55c92,// not used - TODO: again indicates bad design?,code_comment,code|design-debt
DELETE,1127363681,cebbdaf1ce94e4724d7678d0dc36fd696011cb6d,// TODO: !![jc; 28-jul-2005] check this; if we're using '-r' and there are aggregator tasks,code_comment,code|design-debt
INSERT,1127363681,cebbdaf1ce94e4724d7678d0dc36fd696011cb6d,// TODO: share with MMS? Not sure if it belongs here,code_comment,code|design-debt
INSERT,1127363681,cebbdaf1ce94e4724d7678d0dc36fd696011cb6d,// TODO: use MavenProject getProjectReferenceId,code_comment,requirement-debt
INSERT,1127363681,cebbdaf1ce94e4724d7678d0dc36fd696011cb6d,// TODO: these aren't taking active project artifacts into consideration in the reactor,code_comment,requirement-debt
INSERT,1127363681,cebbdaf1ce94e4724d7678d0dc36fd696011cb6d,// TODO: share with createPluginArtifacts?,code_comment,code|design-debt
INSERT,1127363681,cebbdaf1ce94e4724d7678d0dc36fd696011cb6d,// TODO: share with createPluginArtifacts?,code_comment,code|design-debt
INSERT,1126841611,c193b0fa5db9bded33eb133cc434ac65d7917cbb,// TODO: better exception handling needed - log PBE,code_comment,code|design-debt
INSERT,1126831078,c9bf147e29fb325698383ba40e637c8c30b43ed6,// TODO: make a separate 'exploded' Mojo. For now,code_comment,code|design-debt
DELETE,1126827389,5038a4d249346654d3d2036c1f70a12fd1936c77,//TODO reinstate.,code_comment,code|design-debt
INSERT,1126816843,75ac363378c72c9d8ef011ecdb112ae4d613946c,//TODO reinstate.,code_comment,code|design-debt
DELETE,1126796515,e9f55ae5f42f0d924ed2f7adb63bc7a5c074972d,// TODO: curr,code_comment,requirement-debt
INSERT,1126796515,e9f55ae5f42f0d924ed2f7adb63bc7a5c074972d,// TODO: currently this is first wins,code_comment,requirement-debt
INSERT,1126796515,e9f55ae5f42f0d924ed2f7adb63bc7a5c074972d,// TODO: this needs to be repeated here so the merging doesn't interfere with the written metadata,code_comment,code|design-debt
INSERT,1126796515,e9f55ae5f42f0d924ed2f7adb63bc7a5c074972d,//  - we'd be much better having a pristine input,code_comment,code|design-debt
INSERT,1127363681,cebbdaf1ce94e4724d7678d0dc36fd696011cb6d,// TODO: !![jc; 28-jul-2005] check this; if we're using '-r' and there are aggregator tasks,code_comment,code|design-debt
INSERT,1126646175,62552ef4abb576d8d1044938d8ef96a9ec64b434,// TODO Complete mojo description dump.,code_comment,code|design-debt
INSERT,1126669217,2f2db94232a6b9fee340a56ab3e9c238fce62b6e,// or used the inherited scope (should that be passed to the buildFromRepository method above?),code_comment,code|design-debt
INSERT,1126758369,9149ba09043b8542dbb406c9d84f4269b56ddf78,// TODO: need better integration,code_comment,code|design-debt
INSERT,1126758369,9149ba09043b8542dbb406c9d84f4269b56ddf78,// TODO: ,code_comment,code|design-debt
DELETE,1126758369,9149ba09043b8542dbb406c9d84f4269b56ddf78,// TODO: p,code_comment,code|design-debt
DELETE,1126589166,be460f201a6e34b52553b7c9c463b214d27c4988,// TODO: this is the first wins policy - really,code_comment,code|design-debt
DELETE,1126589166,be460f201a6e34b52553b7c9c463b214d27c4988,// TODO: this is the first wins policy - really,code_comment,code|design-debt
INSERT,1126585244,e62f7b0956b0431fe8f7fa30ba601685f5dbc5be,// TODO: ,code_comment,code|design-debt
INSERT,1126537111,935dcdf0f73eddd13a67f18d79f8f27d455cf815,// TODO: would like to flush this,code_comment,code|design-debt
INSERT,1126537111,935dcdf0f73eddd13a67f18d79f8f27d455cf815,// TODO: would like to flush this,code_comment,code|design-debt
INSERT,1126585244,e62f7b0956b0431fe8f7fa30ba601685f5dbc5be,// TODO: current policy is to retain the original version - is this correct,code_comment,code|design-debt
INSERT,1126509246,319f1f20ca2fc1c2060b6a58d40a3e6145a5c610,// TODO: this is the first wins policy - really,code_comment,code|design-debt
INSERT,1126509246,319f1f20ca2fc1c2060b6a58d40a3e6145a5c610,// TODO: this is the first wins policy - really,code_comment,code|design-debt
INSERT,1126503752,107a2deafd5444bf39bacd8c7604adcf52786a8a,// TODO: re-enable [MNG-798/865],code_comment,requirement-debt
INSERT,1126502860,fe3df1bd1d702d6b769a8d62015e5011a70ecc15,"/**
     * @todo the list of needed parameters is really long, maybe this should become a Plexus component
     */",code_comment,code|design-debt
DELETE,1126529249,8948d497ce9452b224704be6297c2fb9e2574730,// FIXME: why ,code_comment,requirement-debt
DELETE,1126529249,8948d497ce9452b224704be6297c2fb9e2574730,// to the current directory which causes all sorts of problems; might be better off,code_comment,code|design-debt
DELETE,1126494830,40738a5a8628e44aee17fcfc20d8c78fffed0dbc,// TODO: can we improve on this?,code_comment,code|design-debt
INSERT,1126529249,8948d497ce9452b224704be6297c2fb9e2574730,// TODO: remove - confirm this was a correct decision,code_comment,code|design-debt
DELETE,1126494830,40738a5a8628e44aee17fcfc20d8c78fffed0dbc,// TODO: Better way to create this - should have to construct Versioning,code_comment,code|design-debt
DELETE,1126494830,40738a5a8628e44aee17fcfc20d8c78fffed0dbc,// TODO: can we improve on this?,code_comment,code|design-debt
DELETE,1126494830,40738a5a8628e44aee17fcfc20d8c78fffed0dbc,// TODO: clean up,code_comment,code|design-debt
DELETE,1126529106,e635816bcd9e92ade340852e7414655670e44648,// TODO Hand,code_comment,requirement-debt
DELETE,1126476107,27ad44e1164e4239bd1d095b9057103ef0a5ff10,// TODO: method should be on ,code_comment,code|design-debt
DELETE,1126476107,27ad44e1164e4239bd1d095b9057103ef0a5ff10,// TODO: shouldn't need to c,code_comment,requirement-debt
DELETE,1126478246,02cc158420379643f40e005e8f4a8d2f398ed373,// TODO: need to create?,code_comment,requirement-debt
DELETE,1126478246,02cc158420379643f40e005e8f4a8d2f398ed373,// TODO: need to c,code_comment,requirement-debt
DELETE,1126478246,02cc158420379643f40e005e8f4a8d2f398ed373,// TODO: this should be in the part that actually merges instead,code_comment,code|design-debt
DELETE,1126476107,27ad44e1164e4239bd1d095b9057103ef0a5ff10,// TODO: method should be on ,code_comment,code|design-debt
DELETE,1126476107,27ad44e1164e4239bd1d095b9057103ef0a5ff10,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126476107,27ad44e1164e4239bd1d095b9057103ef0a5ff10,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126476107,27ad44e1164e4239bd1d095b9057103ef0a5ff10,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1126476107,27ad44e1164e4239bd1d095b9057103ef0a5ff10,// TODO: shouldn't need to calculate this,code_comment,requirement-debt
INSERT,1126476107,27ad44e1164e4239bd1d095b9057103ef0a5ff10,// TODO: wrong exception,code_comment,code|design-debt
DELETE,1127285150,8858d8f85cbeb5e91c6613d3a593058c8ab5b9c8,// TODO: not the best solution. Perhaps a mojo tag that causes the plugin manager to populate project reports instead?,code_comment,code|design-debt
DELETE,1126779272,334b95285963b879ba58fe9078f21cb5a78e8cdc,//          TODO: figure out how to merge if the same dir is specified twice,code_comment,code|design-debt
INSERT,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a wa,code_comment,requirement-debt
INSERT,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a ,code_comment,requirement-debt
INSERT,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: not sure that it should assume this,code_comment,code|design-debt
INSERT,1126779272,334b95285963b879ba58fe9078f21cb5a78e8cdc,//          TODO: figure out how to merge if the same dir is specified twice,code_comment,code|design-debt
DELETE,1126168086,ba35fd59655956f507c0a856cac00d4f2065750d,// TODO: r,code_comment,code|design-debt
DELETE,1126168086,ba35fd59655956f507c0a856cac00d4f2065750d,// TODO: replace,code_comment,code|design-debt
INSERT,1126248599,9c060b192a0bfda57e3e8fb2220b6f7930e60397,// TODO: maybe its better to just pass the range through to retrieval and use a transformation?,code_comment,code|design-debt
INSERT,1126105044,69c6305347b9680b0aba2c93586d1b3d46e5ba02,// FIXME: how about the other cases?,code_comment,code|design-debt
INSERT,1126192137,6d4537dc9780be75e762550f05a5d8c8df9e5c94,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1126192137,6d4537dc9780be75e762550f05a5d8c8df9e5c94,// TODO: classpath check doesn't belong here - that's the other method,code_comment,code|design-debt
INSERT,1126192137,6d4537dc9780be75e762550f05a5d8c8df9e5c94,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1126192137,6d4537dc9780be75e762550f05a5d8c8df9e5c94,// TODO: let the scope handler deal with this,code_comment,requirement-debt
INSERT,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: curr,code_comment,requirement-debt
DELETE,1126168086,ba35fd59655956f507c0a856cac00d4f2065750d,// TODO:,code_comment,code|design-debt
INSERT,1126168086,ba35fd59655956f507c0a856cac00d4f2065750d,"/**
 * TODO: describe
 *
 * @author <a href=mailto:brett@apache.org"">Brett Porter</a>",code_comment,code|design-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Lo,code_comment,requirement-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a wa,code_comment,requirement-debt
DELETE,1125989924,cb2370199b6cf0c1c62bf36d568ac386780ff12f,// TODO: merge versioning (reuse code from transformation),code_comment,code|design-debt
INSERT,1125989924,cb2370199b6cf0c1c62bf36d568ac386780ff12f,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1125989924,cb2370199b6cf0c1c62bf36d568ac386780ff12f,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1125989924,cb2370199b6cf0c1c62bf36d568ac386780ff12f,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126000357,3a4efa102918ee1254e01f5653697db7d700ddd2,// TODO:,code_comment,code|design-debt
DELETE,1126248599,9c060b192a0bfda57e3e8fb2220b6f7930e60397,// TODO: h,code_comment,requirement-debt
INSERT,1126248599,9c060b192a0bfda57e3e8fb2220b6f7930e60397,// TODO: could be more efficient by sorting the list and then moving along the restrictions in order?,code_comment,code|design-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: can this go dir,code_comment,code|design-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: use ,code_comment,requirement-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: merge inste,code_comment,code|design-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: figure out way to avoid dupli,code_comment,code|design-debt
INSERT,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: figure out way to avoid duplicated message,code_comment,code|design-debt
INSERT,1126248599,9c060b192a0bfda57e3e8fb2220b6f7930e60397,// TODO: this has been ripped from AbstractVersionTransformation - stop duplication,code_comment,code|design-debt
INSERT,1126248599,9c060b192a0bfda57e3e8fb2220b6f7930e60397,// TODO: merge instead (see above),code_comment,code|design-debt
INSERT,1126248599,9c060b192a0bfda57e3e8fb2220b6f7930e60397,// TODO: figure out way to avoid duplicated message,code_comment,code|design-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: B,code_comment,code|design-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: should ,code_comment,requirement-debt
INSERT,1126000357,3a4efa102918ee1254e01f5653697db7d700ddd2,// TODO: nee,code_comment,requirement-debt
INSERT,1126000357,3a4efa102918ee1254e01f5653697db7d700ddd2,// TODO: this shoul,code_comment,code|design-debt
INSERT,1125929527,3b56df09be217613e454bed2bfae533419dcc654,// FIXME: why is project.file not filled in here? MavenProject.getBasedir() defaults,code_comment,requirement-debt
INSERT,1125929527,3b56df09be217613e454bed2bfae533419dcc654,// to the current directory which causes all sorts of problems; might be better off,code_comment,code|design-debt
INSERT,1125886364,31e79ea14f6e1480d8a552224c22f1488c847b77,// TODO: replace,code_comment,code|design-debt
INSERT,1125886364,31e79ea14f6e1480d8a552224c22f1488c847b77,// TODO: replace,code_comment,code|design-debt
DELETE,1125886364,31e79ea14f6e1480d8a552224c22f1488c847b77,// TODO: use getLogger() - but for some reason it is null when this is used,code_comment,code|design-debt
DELETE,1125886364,31e79ea14f6e1480d8a552224c22f1488c847b77,// FIXME: I'm almost certain this // removal is unnecessary,code_comment,code|design-debt
DELETE,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: this sh,code_comment,requirement-debt
DELETE,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: we need some more complicated version comparison,code_comment,code|design-debt
DELETE,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: we need some more complicated version comparison,code_comment,code|design-debt
DELETE,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: probably shouldn't test timestamp - except that it may be used do differentiate for a build number of 0,code_comment,code|design-debt
INSERT,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: merge versioning (reuse code from transformation),code_comment,code|design-debt
INSERT,1126000357,3a4efa102918ee1254e01f5653697db7d700ddd2,// TODO: can we improve on this?,code_comment,code|design-debt
DELETE,1126000357,3a4efa102918ee1254e01f5653697db7d700ddd2,// TODO: clean up,code_comment,code|design-debt
INSERT,1126000357,3a4efa102918ee1254e01f5653697db7d700ddd2,// TODO: push into transformation,code_comment,requirement-debt
DELETE,1126000357,3a4efa102918ee1254e01f5653697db7d700ddd2,// TODO: clean up,code_comment,code|design-debt
DELETE,1125796395,82ac502e78e333c9a776096909aa9cc1b3565b57,// TODO: resolve projects in reactor as references,code_comment,requirement-debt
DELETE,1125758293,6a5e89785edbae446326941686f8db54fdb3e6de,"/**
     * TODO: reuse.
     */",code_comment,code|design-debt
INSERT,1125758293,6a5e89785edbae446326941686f8db54fdb3e6de,// TODO: fix artifact repository - but this will be removed anyway,code_comment,code|design-debt
INSERT,1125758293,6a5e89785edbae446326941686f8db54fdb3e6de,// TODO: fix artifact repository - but this will be removed anyway,code_comment,code|design-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: can this go dir,code_comment,code|design-debt
INSERT,1125702116,c23770947f4c3f7c37c793d017bf93d7ac134ff1,// TODO: default excludes should be in the archiver?,code_comment,requirement-debt
INSERT,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,// TODO: method should be on repository?,code_comment,code|design-debt
INSERT,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,// TODO: method should be on repository?,code_comment,code|design-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: th,code_comment,requirement-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO:,code_comment,code|design-debt
DELETE,1126488203,3a4b91b3108aa8f0972f59cfc6d38d775c6d2688,// TODO: figure out way to avoi,code_comment,requirement-debt
INSERT,1125546438,a16be1f23d35c825fc2504bcf0cb77b3cf19cb40,// TODO: we could cache the results of this,code_comment,code|design-debt
INSERT,1125539764,9b6a7939dbcb43d9f7cbc19c615977cd4bef8716,"/**
     * TODO: reuse.
     */",code_comment,code|design-debt
DELETE,1125483322,fe69e3204b341894b58e79ecf72a73527d477df2,// TODO: use constant,code_comment,code|design-debt
DELETE,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: should be able to calculate this less often,code_comment,code|design-debt
DELETE,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,// TODO: ???,code_comment,code|design-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: log,code_comment,requirement-debt
DELETE,1125961975,8f3c207194a7c4f40bea6b3e885ab873315f160e,"/* TODO: pretty sure this can be removed. No metadata on resolved artifacts
                        // must be after the artifact is downloaded
                        for ( Iterator i = artifact.getMetadataList().iterator(); i.hasNext(); )
                        {
                            ArtifactMetadata metadata = (ArtifactMetadata) i.next();
                            metadata.storeInLocalRepository( localRepository );
                        }
*/",code_comment,code|design-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a warning,code_comment,requirement-debt
DELETE,1126422535,285d97d93cef888a1cc3a3bfc0249931043c1eed,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1126502860,fe3df1bd1d702d6b769a8d62015e5011a70ecc15,//          TODO: f,code_comment,requirement-debt
INSERT,1126502860,fe3df1bd1d702d6b769a8d62015e5011a70ecc15,// TODO: this entire element might be dropped if the comment is null.,code_comment,code|design-debt
INSERT,1126502860,fe3df1bd1d702d6b769a8d62015e5011a70ecc15,"/**
     * @todo there should be a better way to do this
     */",code_comment,code|design-debt
DELETE,1126502860,fe3df1bd1d702d6b769a8d62015e5011a70ecc15,// FIXME: need a better way to do this,code_comment,code|design-debt
DELETE,1126502860,fe3df1bd1d702d6b769a8d62015e5011a70ecc15,// TODO: this entire element might be dropped if the comment is null.,code_comment,code|design-debt
DELETE,1126502860,fe3df1bd1d702d6b769a8d62015e5011a70ecc15,//          TODO: figure out how to merge if the same dir is specified twice,code_comment,code|design-debt
DELETE,1128833458,49fd01a9a4ea3181e227b0f140ffb74394b7bce0,// TODO: utilise appropriate methods from project builder,code_comment,code|design-debt
DELETE,1128833458,49fd01a9a4ea3181e227b0f140ffb74394b7bce0,// TODO: scope handler,code_comment,code|design-debt
DELETE,1128833458,49fd01a9a4ea3181e227b0f140ffb74394b7bce0,// TODO: mak,code_comment,requirement-debt
DELETE,1125213515,7a8c848b0167f41c321d66b1c08d7baefbbd310d,// TODO: handle exception,code_comment,requirement-debt
INSERT,1125060869,c8ad95e05dfc2d6bae0bcd6f171ea4d87a2b2ab1,// XXX: Following POM processing block may be a candidate for ,code_comment,code|design-debt
INSERT,1125060869,c8ad95e05dfc2d6bae0bcd6f171ea4d87a2b2ab1,// refactoring out into service methods or moving to ,code_comment,code|design-debt
INSERT,1125475907,c991b41571b71b924bf23c86da6a861df774a83a,// TODO: replace wi,code_comment,code|design-debt
INSERT,1125297453,e0457b02042e7009b32ed6d8bd92e8bf83436a16,// TODO: use constant,code_comment,code|design-debt
INSERT,1125055451,d466205274b1a04edc89551db56aa32049ee2b39,// TODO: ,code_comment,code|design-debt
INSERT,1126030636,8c97337f8b1e7590b5b50936679ff46b9845de63,// TODO: but is it the ri,code_comment,code|design-debt
INSERT,1125041421,1b81c99d57e582ee09447f8a60733439d3cc27ac,//  [BP] - Can this above comment be explained?,code_comment,code|design-debt
INSERT,1124890490,4935502fdfca1d64b1621a82e643e2501123be92,// TODO: could we utilise the super POM for this?,code_comment,code|design-debt
INSERT,1124890490,4935502fdfca1d64b1621a82e643e2501123be92,// TODO,code_comment,code|design-debt
DELETE,1124890490,4935502fdfca1d64b1621a82e643e2501123be92,// TODO: could we utilise the super POM for this?,code_comment,code|design-debt
INSERT,1124800134,bc77a5ba07e5f26c0c841bf1bd1f370f5f24d956,// TODO: remove ,code_comment,code|design-debt
DELETE,1124737251,146e022327e7344948cc95751560212a350cf0fa,// TODO: be,code_comment,requirement-debt
DELETE,1124737251,146e022327e7344948cc95751560212a350cf0fa,// TODO: better to have a ,code_comment,code|design-debt
DELETE,1124737251,146e022327e7344948cc95751560212a350cf0fa,// TODO: very quick and nasty hack to get the same timestamp across a build - not embedder friendly,code_comment,code|design-debt
DELETE,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,// TODO: ,code_comment,code|design-debt
INSERT,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,"/**
     * TODO: reuse.
     */",code_comment,code|design-debt
INSERT,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,// TODO: Log a warning,code_comment,requirement-debt
INSERT,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,// TODO: log,code_comment,requirement-debt
DELETE,1124737251,146e022327e7344948cc95751560212a350cf0fa,// TODO: better to have a ,code_comment,code|design-debt
INSERT,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,// TODO: also do this logging for other metadata?,code_comment,code|design-debt
INSERT,1124601388,34e167076d34f64e3f7abd71b052573b7cefbf29,// TODO: probably don't want to do all this up front,code_comment,code|design-debt
INSERT,1124492746,e888e3c1af9c781e56c76380f9dd776580c9fb4d,// TODO: used to be SCOPE_COMPILE,code_comment,code|design-debt
INSERT,1124457307,932caa362ac4e9720f01426478062e044478df4b,"/**
     * @todo remove, a quick hack for the lifecycle executor
     */",code_comment,code|design-debt
DELETE,1124492746,e888e3c1af9c781e56c76380f9dd776580c9fb4d,// TODO: used to be SCOPE_COMPILE,code_comment,code|design-debt
INSERT,1124431494,28813de005cd06ecf19a6267111e43aaec1952da,// TODO: cat to file is temporary until the ssh executor is fixed to deal with output,code_comment,code|design-debt
DELETE,1125645376,abd4ae6018ff815835cc95ce4639375bad5cb39a,"/**
     * TODO: reuse.
     */",code_comment,code|design-debt
INSERT,1124317908,3dcf43d418b08af426d844c3780466962f7b8079,// FIXME: need a better way to do this,code_comment,code|design-debt
INSERT,1124372214,d20e899dc8c4bb773854b6f3c6794073fa8054f4,// TODO: This second scan for source files is sub-optimal,code_comment,requirement-debt
INSERT,1124306625,659a1f47369a02816a82585a98f8394592b847d6,"/**
     * @deprecated ICK! This needs to be generalized OUTSIDE of this mojo!
     */",code_comment,code|design-debt
DELETE,1124216585,7d4f3428fdd060ae0607e87a42db7b3b9b875340,// TODO: ,code_comment,code|design-debt
INSERT,1124209299,531c1c4f794a0925af219c0b9a7dae943eb786c9,// Should be checking for '.' too?,code_comment,code|design-debt
DELETE,1124222070,e21120a0a4e6c146b4e7302a2240920517aaeb65,//TODO,code_comment,code|design-debt
DELETE,1125442670,6fdbe554ddb81a1bb7994a63460685958d341b9d,// TODO: should be able to do this on a file/dir basis,code_comment,code|design-debt
DELETE,1124209862,fe5a91b0d626193d59db343dd9d5e582d0ef289b,// TODO: apply,code_comment,requirement-debt
DELETE,1124915489,f437fb5dc2da383064a38a58d846adef3f0bc459,// TODO: would be nice for the modello:java code to generate this as a copy constructor,code_comment,code|design-debt
INSERT,1124209862,fe5a91b0d626193d59db343dd9d5e582d0ef289b,// TODO: deprecate this eventually!,code_comment,code|design-debt
INSERT,1123811016,86321f416350140eb37e63a49ba55e2d843fefb3,// NOTE: We SHOULD NOT be inheriting status,code_comment,code|design-debt
INSERT,1123850662,1311273aa696e3d0d9bd37a312103706241430fa,// TODO: recessive seems to be dominant here?,code_comment,code|design-debt
INSERT,1123850662,1311273aa696e3d0d9bd37a312103706241430fa,// FIXME: copy,code_comment,code|design-debt
DELETE,1123776858,9fa2ff16f6fce6f0c84c4e52958789bd35858c1d,// TODO: have an option to always compile (without need to clean),code_comment,requirement-debt
INSERT,1123776858,9fa2ff16f6fce6f0c84c4e52958789bd35858c1d,// TODO: have an option to always compile (without need to clean),code_comment,requirement-debt
INSERT,1123716700,309f26b810ec3aec89bb10670a2c62a524e6ad38,// FIXME: need to find out how a plugin gets marked as 'installed',code_comment,code|design-debt
INSERT,1123735126,3c53a1305da5a75d6452ff46b9cac755b66c4dec,// TODO: Is this the right thing to do?,code_comment,requirement-debt
INSERT,1123615584,0f9196a83dfa3893ce067c304051093bb71e7a9c,"// TODO: Add ""&& canUsePrefix"" to this boolean expression",code_comment,requirement-debt
DELETE,1123123860,bedfb04220ebe311599581cf98470963bbfc1716,// TODO Auto-generated method stub,code_comment,requirement-debt
INSERT,1123122693,22744c798dd81c853a8f2312102a8372fe6b1e35,// TODO Auto-generated method stub,code_comment,requirement-debt
DELETE,1123053675,bf93930cf9516a640849ec1bd09d5ef4d883fe82,// FIXME: this should be in ArtifactHandler,code_comment,code|design-debt
INSERT,1125166579,9ef6cc7f50bd3863998932fb5e893e37143736f3,"/**
     * Create an <code>Exception</code> message if a file is duplicate.
     *
     * @param duplicate a map of duplicate files
     * @param locale the current locale
     * @return the Message to throw
     */",code_comment,code|design-debt
INSERT,1123338763,f862da60b6b5487af1006688e631123ebde20e0e,"/**
     * @.todo to do 
     * @.usage usage is java org.apache.maven.plugin.javadoc.test1.App
     * @.fixme Fix me!
     * 
     * @see System#out
     * @see org.apache.maven.MavenException
     * 
     * @param args
     */",code_comment,code|design-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// TODO: we need to get a reference to the maven component and use that so this,code_comment,requirement-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// will work purely in an embedded mode. Not sure how to pass the release setting to the plugin in that,code_comment,code|design-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// TODO: we will need to incorporate versioning strategies here because it is unlikely,code_comment,code|design-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// note - this should not have a setter,code_comment,code|design-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// TODO: improve error handling,code_comment,code|design-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// TODO: sanity check that it is not . or .. or lower,code_comment,requirement-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// TODO: want includes/excludes?,code_comment,requirement-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// TODO: want includes/excludes?,code_comment,requirement-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,// TODO: want includes/excludes?,code_comment,requirement-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,"/**
 * This is the base class for any tool that attempts to transform fields
 * in the POM. Currently we are using the XML form of the POM and using Jaxen
 * but eventually we will be able to perform the same transformations on
 * POM beans. Jaxen needs to be modified and some serious cleanup needs to
 * go on in Maven internally, but this will serve as a start. An attempt is
 * made to make this tool GUI friendly.
 *
 * @author <a href=mailto:jason --at-- maven.org"">Jason van Zyl</a>",code_comment,code|design-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,/** POM document */,code_comment,documentation-debt
DELETE,1123036574,8f4b0deaaf3d9a4abdace5500d3a317402a4815b,/** Dom4j document. */,code_comment,documentation-debt
